10
100
0 0 1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
0 1 5.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
0 2 3.3333333333333333334236835143737920361672877334058284759521484375000000000000000000000000000000000000e-01
0 3 2.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
0 4 2.0000000000000000000271050543121376108501863200217485427856445312500000000000000000000000000000000000e-01
0 5 1.6666666666666666667118417571868960180836438667029142379760742187500000000000000000000000000000000000e-01
0 6 1.4285714285714285714092106754913302779641526285558938980102539062500000000000000000000000000000000000e-01
0 7 1.2500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
0 8 1.1111111111111111110960527476043679939721187110990285873413085937500000000000000000000000000000000000e-01
0 9 1.0000000000000000000135525271560688054250931600108742713928222656250000000000000000000000000000000000e-01
1 0 5.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
1 1 3.3333333333333333334236835143737920361672877334058284759521484375000000000000000000000000000000000000e-01
1 2 2.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
1 3 2.0000000000000000000271050543121376108501863200217485427856445312500000000000000000000000000000000000e-01
1 4 1.6666666666666666667118417571868960180836438667029142379760742187500000000000000000000000000000000000e-01
1 5 1.4285714285714285714092106754913302779641526285558938980102539062500000000000000000000000000000000000e-01
1 6 1.2500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
1 7 1.1111111111111111110960527476043679939721187110990285873413085937500000000000000000000000000000000000e-01
1 8 1.0000000000000000000135525271560688054250931600108742713928222656250000000000000000000000000000000000e-01
1 9 9.0909090909090909093373186755648873713653301820158958435058593750000000000000000000000000000000000000e-02
2 0 3.3333333333333333334236835143737920361672877334058284759521484375000000000000000000000000000000000000e-01
2 1 2.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
2 2 2.0000000000000000000271050543121376108501863200217485427856445312500000000000000000000000000000000000e-01
2 3 1.6666666666666666667118417571868960180836438667029142379760742187500000000000000000000000000000000000e-01
2 4 1.4285714285714285714092106754913302779641526285558938980102539062500000000000000000000000000000000000e-01
2 5 1.2500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
2 6 1.1111111111111111110960527476043679939721187110990285873413085937500000000000000000000000000000000000e-01
2 7 1.0000000000000000000135525271560688054250931600108742713928222656250000000000000000000000000000000000e-01
2 8 9.0909090909090909093373186755648873713653301820158958435058593750000000000000000000000000000000000000e-02
2 9 8.3333333333333333335592087859344800904182193335145711898803710937500000000000000000000000000000000000e-02
3 0 2.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
3 1 2.0000000000000000000271050543121376108501863200217485427856445312500000000000000000000000000000000000e-01
3 2 1.6666666666666666667118417571868960180836438667029142379760742187500000000000000000000000000000000000e-01
3 3 1.4285714285714285714092106754913302779641526285558938980102539062500000000000000000000000000000000000e-01
3 4 1.2500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
3 5 1.1111111111111111110960527476043679939721187110990285873413085937500000000000000000000000000000000000e-01
3 6 1.0000000000000000000135525271560688054250931600108742713928222656250000000000000000000000000000000000e-01
3 7 9.0909090909090909093373186755648873713653301820158958435058593750000000000000000000000000000000000000e-02
3 8 8.3333333333333333335592087859344800904182193335145711898803710937500000000000000000000000000000000000e-02
3 9 7.6923076923076923077965579012005292725007166154682636260986328125000000000000000000000000000000000000e-02
4 0 2.0000000000000000000271050543121376108501863200217485427856445312500000000000000000000000000000000000e-01
4 1 1.6666666666666666667118417571868960180836438667029142379760742187500000000000000000000000000000000000e-01
4 2 1.4285714285714285714092106754913302779641526285558938980102539062500000000000000000000000000000000000e-01
4 3 1.2500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
4 4 1.1111111111111111110960527476043679939721187110990285873413085937500000000000000000000000000000000000e-01
4 5 1.0000000000000000000135525271560688054250931600108742713928222656250000000000000000000000000000000000e-01
4 6 9.0909090909090909093373186755648873713653301820158958435058593750000000000000000000000000000000000000e-02
4 7 8.3333333333333333335592087859344800904182193335145711898803710937500000000000000000000000000000000000e-02
4 8 7.6923076923076923077965579012005292725007166154682636260986328125000000000000000000000000000000000000e-02
4 9 7.1428571428571428570460533774566513898207631427794694900512695312500000000000000000000000000000000000e-02
5 0 1.6666666666666666667118417571868960180836438667029142379760742187500000000000000000000000000000000000e-01
5 1 1.4285714285714285714092106754913302779641526285558938980102539062500000000000000000000000000000000000e-01
