25
625
0 0 1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
0 1 5.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
0 2 3.3333333333333333334236835143737920361672877334058284759521484375000000000000000000000000000000000000e-01
0 3 2.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
0 4 2.0000000000000000000271050543121376108501863200217485427856445312500000000000000000000000000000000000e-01
0 5 1.6666666666666666667118417571868960180836438667029142379760742187500000000000000000000000000000000000e-01
0 6 1.4285714285714285714092106754913302779641526285558938980102539062500000000000000000000000000000000000e-01
0 7 1.2500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
0 8 1.1111111111111111110960527476043679939721187110990285873413085937500000000000000000000000000000000000e-01
0 9 1.0000000000000000000135525271560688054250931600108742713928222656250000000000000000000000000000000000e-01
0 10 9.0909090909090909093373186755648873713653301820158958435058593750000000000000000000000000000000000000e-02
0 11 8.3333333333333333335592087859344800904182193335145711898803710937500000000000000000000000000000000000e-02
0 12 7.6923076923076923077965579012005292725007166154682636260986328125000000000000000000000000000000000000e-02
0 13 7.1428571428571428570460533774566513898207631427794694900512695312500000000000000000000000000000000000e-02
0 14 6.6666666666666666669828923003082721265855070669203996658325195312500000000000000000000000000000000000e-02
0 15 6.2500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-02
0 16 5.8823529411764705882552243046412776550369017058983445167541503906250000000000000000000000000000000000e-02
0 17 5.5555555555555555554802637380218399698605935554951429367065429687500000000000000000000000000000000000e-02
0 18 5.2631578947368421051561642592941936413808434735983610153198242187500000000000000000000000000000000000e-02
0 19 5.0000000000000000000677626357803440271254658000543713569641113281250000000000000000000000000000000000e-02
0 20 4.7619047619047619046973689183044342598805087618529796600341796875000000000000000000000000000000000000e-02
0 21 4.5454545454545454546686593377824436856826650910079479217529296875000000000000000000000000000000000000e-02
0 22 4.3478260869565217390715107514953530198908993043005466461181640625000000000000000000000000000000000000e-02
0 23 4.1666666666666666667796043929672400452091096667572855949401855468750000000000000000000000000000000000e-02
0 24 3.9999999999999999999186848370635871674494410399347543716430664062500000000000000000000000000000000000e-02
1 0 5.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
1 1 3.3333333333333333334236835143737920361672877334058284759521484375000000000000000000000000000000000000e-01
1 2 2.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
1 3 2.0000000000000000000271050543121376108501863200217485427856445312500000000000000000000000000000000000e-01
1 4 1.6666666666666666667118417571868960180836438667029142379760742187500000000000000000000000000000000000e-01
1 5 1.4285714285714285714092106754913302779641526285558938980102539062500000000000000000000000000000000000e-01
1 6 1.2500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
1 7 1.1111111111111111110960527476043679939721187110990285873413085937500000000000000000000000000000000000e-01
1 8 1.0000000000000000000135525271560688054250931600108742713928222656250000000000000000000000000000000000e-01
1 9 9.0909090909090909093373186755648873713653301820158958435058593750000000000000000000000000000000000000e-02
1 10 8.3333333333333333335592087859344800904182193335145711898803710937500000000000000000000000000000000000e-02
1 11 7.6923076923076923077965579012005292725007166154682636260986328125000000000000000000000000000000000000e-02
1 12 7.1428571428571428570460533774566513898207631427794694900512695312500000000000000000000000000000000000e-02
1 13 6.6666666666666666669828923003082721265855070669203996658325195312500000000000000000000000000000000000e-02
1 14 6.2500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-02
1 15 5.8823529411764705882552243046412776550369017058983445167541503906250000000000000000000000000000000000e-02
1 16 5.5555555555555555554802637380218399698605935554951429367065429687500000000000000000000000000000000000e-02
1 17 5.2631578947368421051561642592941936413808434735983610153198242187500000000000000000000000000000000000e-02
1 18 5.0000000000000000000677626357803440271254658000543713569641113281250000000000000000000000000000000000e-02
1 19 4.7619047619047619046973689183044342598805087618529796600341796875000000000000000000000000000000000000e-02
1 20 4.5454545454545454546686593377824436856826650910079479217529296875000000000000000000000000000000000000e-02
1 21 4.3478260869565217390715107514953530198908993043005466461181640625000000000000000000000000000000000000e-02
1 22 4.1666666666666666667796043929672400452091096667572855949401855468750000000000000000000000000000000000e-02
1 23 3.9999999999999999999186848370635871674494410399347543716430664062500000000000000000000000000000000000e-02
1 24 3.8461538461538461538982789506002646362503583077341318130493164062500000000000000000000000000000000000e-02
2 0 3.3333333333333333334236835143737920361672877334058284759521484375000000000000000000000000000000000000e-01
2 1 2.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e-01
