8
64
0 0 1
0 1 0.5
0 2 0.333333
0 3 0.25
0 4 0.2
0 5 0.166667
0 6 0.142857
0 7 0.125
1 0 0.5
1 1 0.333333
1 2 0.25
1 3 0.2
1 4 0.166667
1 5 0.142857
1 6 0.125
1 7 0.111111
2 0 0.333333
2 1 0.25
2 2 0.2
2 3 0.166667
2 4 0.142857
2 5 0.125
2 6 0.111111
2 7 0.1
3 0 0.25
3 1 0.2
3 2 0.166667
3 3 0.142857
3 4 0.125
3 5 0.111111
3 6 0.1
3 7 0.0909091
4 0 0.2
4 1 0.166667
4 2 0.142857
4 3 0.125
4 4 0.111111
4 5 0.1
4 6 0.0909091
4 7 0.0833333
5 0 0.166667
5 1 0.142857
5 2 0.125
5 3 0.111111
5 4 0.1
5 5 0.0909091
5 6 0.0833333
5 7 0.0769231
6 0 0.142857
6 1 0.125
6 2 0.111111
6 3 0.1
6 4 0.0909091
6 5 0.0833333
6 6 0.0769231
6 7 0.0714286
7 0 0.125
7 1 0.111111
7 2 0.1
7 3 0.0909091
7 4 0.0833333
7 5 0.0769231
7 6 0.0714286
7 7 0.0666667
8
2.71786
1.82897
1.42897
1.18654
1.01988
0.8968
0.801562
0.725372
