15
225
0 0 1
0 1 0.5
0 2 0.333333
0 3 0.25
0 4 0.2
0 5 0.166667
0 6 0.142857
0 7 0.125
0 8 0.111111
0 9 0.1
0 10 0.0909091
0 11 0.0833333
0 12 0.0769231
0 13 0.0714286
0 14 0.0666667
1 0 0.5
1 1 0.333333
1 2 0.25
1 3 0.2
1 4 0.166667
1 5 0.142857
1 6 0.125
1 7 0.111111
1 8 0.1
1 9 0.0909091
1 10 0.0833333
1 11 0.0769231
1 12 0.0714286
1 13 0.0666667
1 14 0.0625
2 0 0.333333
2 1 0.25
2 2 0.2
2 3 0.166667
2 4 0.142857
2 5 0.125
2 6 0.111111
2 7 0.1
2 8 0.0909091
2 9 0.0833333
2 10 0.0769231
2 11 0.0714286
2 12 0.0666667
2 13 0.0625
2 14 0.0588235
3 0 0.25
3 1 0.2
3 2 0.166667
3 3 0.142857
3 4 0.125
3 5 0.111111
3 6 0.1
3 7 0.0909091
3 8 0.0833333
3 9 0.0769231
3 10 0.0714286
3 11 0.0666667
3 12 0.0625
3 13 0.0588235
3 14 0.0555556
4 0 0.2
4 1 0.166667
4 2 0.142857
4 3 0.125
4 4 0.111111
4 5 0.1
4 6 0.0909091
4 7 0.0833333
4 8 0.0769231
4 9 0.0714286
4 10 0.0666667
4 11 0.0625
4 12 0.0588235
4 13 0.0555556
4 14 0.0526316
5 0 0.166667
5 1 0.142857
5 2 0.125
5 3 0.111111
5 4 0.1
5 5 0.0909091
5 6 0.0833333
5 7 0.0769231
5 8 0.0714286
5 9 0.0666667
5 10 0.0625
5 11 0.0588235
5 12 0.0555556
5 13 0.0526316
5 14 0.05
6 0 0.142857
6 1 0.125
6 2 0.111111
6 3 0.1
6 4 0.0909091
6 5 0.0833333
6 6 0.0769231
6 7 0.0714286
6 8 0.0666667
6 9 0.0625
6 10 0.0588235
6 11 0.0555556
6 12 0.0526316
6 13 0.05
6 14 0.047619
7 0 0.125
7 1 0.111111
7 2 0.1
7 3 0.0909091
7 4 0.0833333
7 5 0.0769231
7 6 0.0714286
7 7 0.0666667
7 8 0.0625
7 9 0.0588235
7 10 0.0555556
7 11 0.0526316
7 12 0.05
7 13 0.047619
7 14 0.0454545
8 0 0.111111
8 1 0.1
8 2 0.0909091
8 3 0.0833333
8 4 0.0769231
8 5 0.0714286
8 6 0.0666667
8 7 0.0625
8 8 0.0588235
8 9 0.0555556
8 10 0.0526316
8 11 0.05
8 12 0.047619
8 13 0.0454545
8 14 0.0434783
9 0 0.1
9 1 0.0909091
9 2 0.0833333
9 3 0.0769231
9 4 0.0714286
9 5 0.0666667
9 6 0.0625
9 7 0.0588235
9 8 0.0555556
9 9 0.0526316
9 10 0.05
9 11 0.047619
9 12 0.0454545
9 13 0.0434783
9 14 0.0416667
10 0 0.0909091
10 1 0.0833333
10 2 0.0769231
10 3 0.0714286
10 4 0.0666667
10 5 0.0625
10 6 0.0588235
10 7 0.0555556
10 8 0.0526316
10 9 0.05
10 10 0.047619
10 11 0.0454545
10 12 0.0434783
10 13 0.0416667
10 14 0.04
11 0 0.0833333
11 1 0.0769231
11 2 0.0714286
11 3 0.0666667
11 4 0.0625
11 5 0.0588235
11 6 0.0555556
11 7 0.0526316
11 8 0.05
11 9 0.047619
11 10 0.0454545
11 11 0.0434783
11 12 0.0416667
11 13 0.04
11 14 0.0384615
12 0 0.0769231
12 1 0.0714286
12 2 0.0666667
12 3 0.0625
12 4 0.0588235
12 5 0.0555556
12 6 0.0526316
12 7 0.05
12 8 0.047619
12 9 0.0454545
12 10 0.0434783
12 11 0.0416667
12 12 0.04
12 13 0.0384615
12 14 0.037037
13 0 0.0714286
13 1 0.0666667
13 2 0.0625
13 3 0.0588235
13 4 0.0555556
13 5 0.0526316
13 6 0.05
13 7 0.047619
13 8 0.0454545
13 9 0.0434783
13 10 0.0416667
13 11 0.04
13 12 0.0384615
13 13 0.037037
13 14 0.0357143
14 0 0.0666667
14 1 0.0625
14 2 0.0588235
14 3 0.0555556
14 4 0.0526316
14 5 0.05
14 6 0.047619
14 7 0.0454545
14 8 0.0434783
14 9 0.0416667
14 10 0.04
14 11 0.0384615
14 12 0.037037
14 13 0.0357143
14 14 0.0344828
15
3.31823
2.38073
1.93955
1.66177
1.46441
1.31441
1.19536
1.09796
1.01643
0.94699
0.88699
0.834542
0.788246
0.747037
0.710091
